,partid,gamble_lab,samplesize,switchfreq,switchcount,decision,group,domain,session,switch_grp,pairtype,ev_diff,L_id,L_ev,L_ev_var,H_id,H_ev,H_ev_var
4794,125,S9G1,8,1.0,7,H,yng,gain,9,freq,HH-LL,1.18210526316,33.0,4.98,20.3562152134,23.0,6.16210526316,65.5852401567
4795,125,S9G2,8,0.75,6,L,yng,gain,9,freq,HL-LH,0.825789473684,23.0,5.06473684211,60.7955060812,28.0,5.89052631579,28.882704597
4796,125,S9G3,19,0.10526315789473684,2,H,yng,loss,9,freq,HH-LL,0.825263157895,16.0,-5.98947368421,21.9554730983,7.0,-5.16421052632,76.1158524016
4797,125,S9G4,5,0.4,2,H,yng,loss,9,freq,HL-LH,1.07315789474,3.0,-6.1252631578,76.3265306122,17.0,-5.0521052631,24.2444856731
4798,126,S10G1,83,0.825,66,L,yng,gain,10,freq,HH-LL,0.925789473684,28.0,5.05210526316,24.2444856731,41.0,5.97789473684,71.8645640074
4799,126,S10G2,54,0.9807692307692307,51,H,yng,gain,10,freq,HL-LH,0.883157894737,23.0,5.13421052632,60.2383013812,31.0,6.01736842105,23.2933415791
4800,126,S10G3,33,1.0,32,H,yng,loss,10,freq,HH-LL,0.715789473684,15.0,-5.90526315789,27.3038548753,7.0,-5.18947368421,77.8738691353
4801,126,S10G4,40,0.8461538461538461,33,H,yng,loss,10,freq,HL-LH,1.03473684211,2.0,-6.0810526315,77.7126365698,10.0,-5.0463157894,11.3970315399
4802,126,S11G1,31,0.3548387096774194,11,L,yng,gain,11,freq,HH-LL,0.96,37.0,5.067,24.03,26.0,6.027,60.56
4803,126,S11G2,23,0.6363636363636364,14,H,yng,gain,11,freq,HL-LH,1.15052631579,24.0,4.80842105263,74.4423830138,38.0,5.95894736842,25.8979591837
4804,126,S11G3,23,0.9545454545454546,21,H,yng,loss,11,freq,HH-LL,0.948947368421,16.0,-5.83578947368,14.4281591424,7.0,-4.88684210526,74.788975384
4805,126,S11G4,25,0.64,16,H,yng,loss,11,freq,HL-LH,0.827368421053,3.0,-5.97789473684,71.8645640074,16.0,-5.15052631579,10.7217068646
4806,126,S12G1,24,0.43478260869565216,10,L,yng,gain,12,freq,HH-LL,0.964210526316,30.0,5.0,14.4794887652,27.0,5.96421052632,79.530818388
4807,126,S12G2,21,1.0,21,H,yng,gain,12,freq,HL-LH,1.09473684211,24.0,4.89263157895,73.9111523397,33.0,5.98736842105,15.7922077922
4808,126,S12G3,19,1.0,18,L,yng,loss,12,freq,HH-LL,1.16,4.0,-6.08,16.59,8.0,-4.92,69.29
4809,126,S12G4,45,1.0,43,H,yng,loss,12,freq,HL-LH,1.01105263158,1.0,-5.9289473684,66.0467073427,20.0,-4.9178947368,16.9235209235
4810,126,S13G1,42,1.0,40,L,yng,gain,13,freq,HH-LL,0.815789473684,40.0,5.09473684211,10.8998144712,27.0,5.91052631579,79.5859457185
4811,126,S13G2,41,0.9743589743589743,38,H,yng,gain,13,freq,HL-LH,1.06210526316,27.0,4.83052631579,61.6334776335,31.0,5.89263157895,19.3951762523
4812,126,S13G3,15,1.0,15,H,yng,loss,13,freq,HH-LL,0.957894736842,19.0,-6.04736842105,12.618556701,2.0,-5.08947368421,66.6593730276
4813,126,S13G4,15,1.0,14,L,yng,loss,13,freq,HL-LH,1.05210526316,14.0,-5.99,64.8091115234,21.0,-4.9378947368,29.3341579056
4814,126,S14G1,28,1.0,28,L,yng,gain,14,freq,HH-LL,1.05684210526,43.0,5.13789473684,19.6198721913,26.0,6.19473684211,62.2593279736
4815,126,S14G2,30,1.0,29,H,yng,gain,14,freq,HL-LH,0.992631578947,24.0,5.16421052632,76.1158524016,43.0,6.15684210526,29.6400742115
4816,126,S14G3,29,1.0,28,H,yng,loss,14,freq,HH-LL,1.10526315789,19.0,-6.0347368421,10.2857142857,7.0,-4.9294736842,74.4423830138
4817,126,S14G4,31,1.0,30,H,yng,loss,14,freq,HL-LH,1.07526315789,14.0,-5.9457894736,67.270459699,22.0,-4.8705263157,23.8014842301
4818,126,S15G1,19,0.21052631578947367,4,L,yng,gain,15,freq,HH-LL,0.921578947368,30.0,4.91789473684,16.9235209235,23.0,5.83947368421,65.5710162853
4819,126,S15G2,14,0.07142857142857142,1,H,yng,gain,15,freq,HL-LH,1.03052631579,24.0,4.92947368421,74.4423830138,35.0,5.96,10.7342815914
4820,126,S15G3,22,0.0,0,L,yng,loss,15,freq,HH-LL,0.908421052632,16.0,-6.05789473684,22.0867862296,2.0,-5.14947368421,65.5815295815
4821,126,S15G4,11,0.0,0,L,yng,loss,15,freq,HL-LH,0.923684210526,3.0,-5.82052631579,78.5029890744,22.0,-4.89684210526,24.5104102247
4822,126,S16G1,48,0.020833333333333332,1,L,yng,gain,16,freq,HH-LL,0.709473684211,45.0,5.15789473684,18.882704597,41.0,5.86736842105,67.3562152134
4823,126,S16G2,33,0.9375,30,H,yng,gain,16,freq,HL-LH,1.28526315789,24.0,4.83263157895,74.4423830138,40.0,6.11789473684,25.5788497217
4824,126,S16G3,37,0.24324324324324326,9,H,yng,loss,16,freq,HH-LL,1.29578947368,19.0,-6.1263157894,28.987012987,2.0,-4.8305263157,61.6334776335
4825,126,S16G4,28,0.6296296296296297,17,H,yng,loss,16,freq,HL-LH,0.909473684211,1.0,-5.93052631579,64.6493506494,16.0,-5.02105263158,11.5194805195
4826,126,S17G1,17,0.7058823529411765,12,L,yng,gain,17,freq,HH-LL,0.874736842105,25.0,5.10526315789,27.8499278499,34.0,5.98,79.1107070707
4827,126,S17G2,14,0.14285714285714285,2,H,yng,gain,17,freq,HL-LH,0.875789473684,24.0,5.00105263158,73.3725005154,33.0,5.87684210526,19.0871985158
4828,126,S17G3,15,0.0,0,H,yng,loss,17,freq,HH-LL,0.840526315789,19.0,-5.93368421053,16.8831168831,14.0,-5.09315789474,61.0713254999
4829,126,S17G4,27,0.037037037037037035,1,L,yng,loss,17,freq,HL-LH,0.815789473684,2.0,-5.84736842105,76.5360824742,15.0,-5.03157894737,26.7546897547
4830,126,S18G1,18,0.058823529411764705,1,H,yng,gain,18,freq,HH-LL,1.15684210526,30.0,4.96842105263,18.882704597,41.0,6.12526315789,76.3265306122
4831,126,S18G2,24,0.041666666666666664,1,H,yng,gain,18,freq,HL-LH,0.901052631579,23.0,5.15263157895,62.8907441765,33.0,6.05368421053,14.693877551
4832,126,S18G3,28,0.03571428571428571,1,H,yng,loss,18,freq,HH-LL,1.11578947368,15.0,-6.1178947368,23.6866625438,7.0,-5.0021052631,77.5289631004
4833,126,S18G4,22,0.0,0,L,yng,loss,18,freq,HL-LH,1.05052631579,3.0,-5.867368421,67.3562152134,20.0,-4.8168421052,12.7280972995
4834,126,S19G1,24,0.08695652173913043,2,H,yng,gain,19,freq,HH-LL,0.837894736842,31.0,5.15052631579,10.7217068646,23.0,5.98842105263,67.159554731
4835,126,S19G2,29,0.03571428571428571,1,H,yng,gain,19,freq,HL-LH,0.897894736842,26.0,5.13684210526,60.1764584622,33.0,6.03473684211,10.2857142857
4836,126,S19G3,26,0.038461538461538464,1,L,yng,loss,19,freq,HH-LL,1.22210526316,11.0,-6.1568421052,29.6400742115,14.0,-4.9347368421,61.6173984745
4837,126,S19G4,24,0.0,0,H,yng,loss,19,freq,HL-LH,1.15578947368,14.0,-6.0105263157,64.4794887652,20.0,-4.8547368421,15.6668728097
4838,126,S1G1,30,0.034482758620689655,1,L,yng,gain,1,freq,HH-LL,0.832105263158,30.0,5.15789473684,19.3477633478,23.0,5.99,64.8091115234
4839,126,S1G2,38,0.02631578947368421,1,L,yng,gain,1,freq,HL-LH,1.02631578947,24.0,5.06842105263,77.8738691353,33.0,6.09473684211,17.9962894249
4840,126,S1G3,42,0.04878048780487805,2,L,yng,loss,1,freq,HH-LL,0.825263157895,16.0,-5.89263157895,19.3951762523,8.0,-5.06736842105,73.0018552876
4841,126,S1G4,26,0.0,0,H,yng,loss,1,freq,HL-LH,1.06578947368,14.0,-6.1621052631,65.5852401567,16.0,-5.0963157894,11.5194805195
4842,126,S20G1,24,0.08333333333333333,2,H,yng,gain,20,freq,HH-LL,0.907894736842,31.0,5.02105263158,11.5194805195,29.0,5.92894736842,66.0467073427
4843,126,S20G2,14,0.07142857142857142,1,H,yng,gain,20,freq,HL-LH,1.14526315789,41.0,4.97894736842,63.1910946197,30.0,6.12421052632,28.8369408369
4844,126,S20G3,14,0.0,0,L,yng,loss,20,freq,HH-LL,0.942105263158,19.0,-5.81052631579,15.7625231911,8.0,-4.86842105263,79.547309833
4845,126,S20G4,29,0.034482758620689655,1,L,yng,loss,20,freq,HL-LH,0.949473684211,14.0,-5.98947368421,63.9259946403,16.0,-5.04,23.957979798
4846,126,S21G1,20,0.05,1,L,yng,gain,21,freq,HH-LL,1.08421052632,28.0,4.90526315789,26.5565862709,23.0,5.98947368421,63.9259946403
4847,126,S21G2,18,0.9444444444444444,17,H,yng,gain,21,freq,HL-LH,0.922105263158,24.0,5.15789473684,72.8264275407,36.0,6.08,16.5920428778
4848,126,S21G3,19,0.4444444444444444,8,H,yng,loss,21,freq,HH-LL,1.22105263158,19.0,-6.047368421,14.693877551,7.0,-4.8263157894,74.788975384
4849,126,S21G4,20,0.05,1,H,yng,loss,21,freq,HL-LH,1.06526315789,3.0,-6.1989473684,77.8035456607,21.0,-5.1336842105,29.576582148
4850,126,S2G1,29,0.03571428571428571,1,H,yng,gain,2,freq,HH-LL,0.902105263158,31.0,5.04,23.957979798,26.0,5.94210526316,62.3879612451
4851,126,S2G2,28,0.037037037037037035,1,L,yng,gain,2,freq,HL-LH,0.778947368421,24.0,5.17684210526,76.6866625438,37.0,5.95578947368,23.1937744795
4852,126,S2G3,21,0.05,1,H,yng,loss,2,freq,HH-LL,0.845263157895,19.0,-6.02210526316,16.8979591837,7.0,-5.17684210526,76.6866625438
4853,126,S2G4,22,0.045454545454545456,1,L,yng,loss,2,freq,HL-LH,0.91,0.0,-6.02,64.83,22.0,-5.11,24.74
4854,126,S3G1,31,0.06896551724137931,2,H,yng,gain,3,freq,HH-LL,0.927368421053,28.0,5.01842105263,29.693877551,23.0,5.94578947368,67.270459699
4855,126,S3G2,38,0.05405405405405406,2,H,yng,gain,3,freq,HL-LH,1.02105263158,27.0,4.96947368421,61.6334776335,33.0,5.99052631579,14.693877551
4856,126,S3G3,64,0.03278688524590164,2,H,yng,loss,3,freq,HH-LL,1.15157894737,15.0,-5.96,10.7342815914,7.0,-4.8084210526,74.4423830138
4857,126,S3G4,22,0.09523809523809523,2,H,yng,loss,3,freq,HL-LH,1.07789473684,2.0,-5.9263157894,74.1430632859,20.0,-4.8484210526,15.6668728097
4858,126,S4G1,59,0.05172413793103448,3,H,yng,gain,4,freq,HH-LL,1.02105263158,30.0,4.81684210526,12.7280972995,27.0,5.83789473684,79.530818388
4859,126,S4G2,28,0.07407407407407407,2,H,yng,gain,4,freq,HL-LH,0.823157894737,27.0,5.13684210526,60.1937744795,37.0,5.96,18.9478787879
4860,126,S4G3,27,0.07692307692307693,2,H,yng,loss,4,freq,HH-LL,0.981052631579,10.0,-6.11789473684,25.5788497217,2.0,-5.13684210526,60.1937744795
4861,126,S4G4,19,0.05555555555555555,1,H,yng,loss,4,freq,HL-LH,1.07789473684,14.0,-5.907368421,68.1502782931,20.0,-4.8294736842,10.7689136261
4862,126,S5G1,21,0.15,3,H,yng,gain,5,freq,HH-LL,1.13315789474,37.0,4.89684210526,24.5104102247,23.0,6.03,67.4916512059
4863,126,S5G2,20,0.05263157894736842,1,H,yng,gain,5,freq,HL-LH,0.737894736842,24.0,5.19578947368,77.5289631004,33.0,5.93368421053,16.8831168831
4864,126,S5G3,29,0.14285714285714285,4,H,yng,loss,5,freq,HH-LL,0.757368421053,11.0,-5.88631578947,27.3873428159,7.0,-5.12894736842,77.8738691353
4865,126,S5G4,19,0.05263157894736842,1,L,yng,loss,5,freq,HL-LH,0.824736842105,1.0,-5.81842105263,60.8423005566,20.0,-4.99368421053,16.9235209235
4866,126,S6G1,27,0.15384615384615385,4,H,yng,gain,6,freq,HH-LL,0.987894736842,31.0,5.09631578947,11.5194805195,23.0,6.08421052632,66.4897959184
4867,126,S6G2,56,0.11320754716981132,6,L,yng,gain,6,freq,HL-LH,0.908421052632,24.0,5.12315789474,77.5289631004,33.0,6.03157894737,13.5881261596
4868,126,S6G3,19,0.16666666666666666,3,L,yng,loss,6,freq,HH-LL,0.776315789474,16.0,-5.83947368421,22.9851576994,14.0,-5.06315789474,61.345289631
4869,126,S6G4,37,0.08333333333333333,3,L,yng,loss,6,freq,HL-LH,0.932631578947,2.0,-5.83789473684,79.530818388,17.0,-4.90526315789,26.5565862709
4870,126,S7G1,67,0.046153846153846156,3,H,yng,gain,7,freq,HH-LL,0.843684210526,38.0,5.17105263158,29.2504638219,27.0,6.01473684211,79.530818388
4871,126,S7G2,71,0.029411764705882353,2,H,yng,gain,7,freq,HL-LH,1.03526315789,24.0,4.97789473684,74.4423830138,37.0,6.01315789474,21.6810966811
4872,126,S7G3,70,0.06060606060606061,4,H,yng,loss,7,freq,HH-LL,0.987368421053,9.0,-6.15789473684,29.9525870954,7.0,-5.17052631579,76.4021851165
4873,126,S7G4,63,0.08196721311475409,5,H,yng,loss,7,freq,HL-LH,0.869473684211,2.0,-5.96421052632,79.530818388,10.0,-5.09473684211,10.8998144712
4874,126,S8G1,52,0.1,5,L,yng,gain,8,freq,HH-LL,1.08842105263,37.0,4.87052631579,23.8014842301,29.0,5.95894736842,60.0463821892
4875,126,S8G2,65,0.22580645161290322,14,L,yng,gain,8,freq,HL-LH,1.20736842105,24.0,4.91052631579,73.6427540713,35.0,6.11789473684,23.6866625438
4876,126,S8G3,26,1.0,25,H,yng,loss,8,freq,HH-LL,0.807368421053,22.0,-5.96,18.9478787879,2.0,-5.15263157895,70.0727961288
4877,126,S8G4,32,1.0,32,H,yng,loss,8,freq,HL-LH,0.935263157895,14.0,-6.03,67.4916512059,20.0,-5.09473684211,18.1504844362
4878,126,S9G1,42,0.7317073170731707,30,H,yng,gain,9,freq,HH-LL,1.18210526316,33.0,4.98,20.3562152134,23.0,6.16210526316,65.5852401567
4879,126,S9G2,53,0.62,31,H,yng,gain,9,freq,HL-LH,0.825789473684,23.0,5.06473684211,60.7955060812,28.0,5.89052631579,28.882704597
4880,126,S9G3,87,0.0963855421686747,8,H,yng,loss,9,freq,HH-LL,0.825263157895,16.0,-5.98947368421,21.9554730983,7.0,-5.16421052632,76.1158524016
4881,126,S9G4,31,0.06896551724137931,2,H,yng,loss,9,freq,HL-LH,1.07315789474,3.0,-6.1252631578,76.3265306122,17.0,-5.0521052631,24.2444856731
4882,127,S10G1,46,0.043478260869565216,2,H,yng,gain,10,rare,HH-LL,0.925789473684,28.0,5.05210526316,24.2444856731,41.0,5.97789473684,71.8645640074
4883,127,S10G2,97,0.031578947368421054,3,H,yng,gain,10,rare,HL-LH,0.883157894737,23.0,5.13421052632,60.2383013812,31.0,6.01736842105,23.2933415791
4884,127,S10G3,63,0.04838709677419355,3,L,yng,loss,10,rare,HH-LL,0.715789473684,15.0,-5.90526315789,27.3038548753,7.0,-5.18947368421,77.8738691353
4885,127,S10G4,46,0.043478260869565216,2,L,yng,loss,10,rare,HL-LH,1.03473684211,2.0,-6.0810526315,77.7126365698,10.0,-5.0463157894,11.3970315399
4886,127,S11G1,66,0.03125,2,H,yng,gain,11,rare,HH-LL,0.96,37.0,5.067,24.03,26.0,6.027,60.56
4887,127,S11G2,47,0.043478260869565216,2,L,yng,gain,11,rare,HL-LH,1.15052631579,24.0,4.80842105263,74.4423830138,38.0,5.95894736842,25.8979591837
4888,127,S11G3,65,0.0625,4,H,yng,loss,11,rare,HH-LL,0.948947368421,16.0,-5.83578947368,14.4281591424,7.0,-4.88684210526,74.788975384
4889,127,S11G4,48,0.1276595744680851,6,H,yng,loss,11,rare,HL-LH,0.827368421053,3.0,-5.97789473684,71.8645640074,16.0,-5.15052631579,10.7217068646
4890,127,S12G1,87,0.046511627906976744,4,L,yng,gain,12,rare,HH-LL,0.964210526316,30.0,5.0,14.4794887652,27.0,5.96421052632,79.530818388
4891,127,S12G2,76,0.04054054054054054,3,H,yng,gain,12,rare,HL-LH,1.09473684211,24.0,4.89263157895,73.9111523397,33.0,5.98736842105,15.7922077922
4892,127,S12G3,94,0.03225806451612903,3,H,yng,loss,12,rare,HH-LL,1.16,4.0,-6.08,16.59,8.0,-4.92,69.29
4893,127,S12G4,40,0.05128205128205128,2,L,yng,loss,12,rare,HL-LH,1.01105263158,1.0,-5.9289473684,66.0467073427,20.0,-4.9178947368,16.9235209235
4894,127,S13G1,128,0.03968253968253968,5,H,yng,gain,13,rare,HH-LL,0.815789473684,40.0,5.09473684211,10.8998144712,27.0,5.91052631579,79.5859457185
4895,127,S13G2,62,0.016129032258064516,1,H,yng,gain,13,rare,HL-LH,1.06210526316,27.0,4.83052631579,61.6334776335,31.0,5.89263157895,19.3951762523
4896,127,S13G3,66,0.078125,5,H,yng,loss,13,rare,HH-LL,0.957894736842,19.0,-6.04736842105,12.618556701,2.0,-5.08947368421,66.6593730276
4897,127,S13G4,36,0.02857142857142857,1,L,yng,loss,13,rare,HL-LH,1.05210526316,14.0,-5.99,64.8091115234,21.0,-4.9378947368,29.3341579056
4898,127,S14G1,62,0.03333333333333333,2,L,yng,gain,14,rare,HH-LL,1.05684210526,43.0,5.13789473684,19.6198721913,26.0,6.19473684211,62.2593279736
4899,127,S14G2,71,0.07352941176470588,5,H,yng,gain,14,rare,HL-LH,0.992631578947,24.0,5.16421052632,76.1158524016,43.0,6.15684210526,29.6400742115
4900,127,S14G3,64,0.015873015873015872,1,H,yng,loss,14,rare,HH-LL,1.10526315789,19.0,-6.0347368421,10.2857142857,7.0,-4.9294736842,74.4423830138
4901,127,S14G4,74,0.02702702702702703,2,H,yng,loss,14,rare,HL-LH,1.07526315789,14.0,-5.9457894736,67.270459699,22.0,-4.8705263157,23.8014842301
4902,127,S15G1,52,0.0196078431372549,1,L,yng,gain,15,rare,HH-LL,0.921578947368,30.0,4.91789473684,16.9235209235,23.0,5.83947368421,65.5710162853
4903,127,S15G2,61,0.0,0,H,yng,gain,15,rare,HL-LH,1.03052631579,24.0,4.92947368421,74.4423830138,35.0,5.96,10.7342815914
4904,127,S15G3,68,0.029411764705882353,2,L,yng,loss,15,rare,HH-LL,0.908421052632,16.0,-6.05789473684,22.0867862296,2.0,-5.14947368421,65.5815295815
4905,127,S15G4,52,0.0392156862745098,2,H,yng,loss,15,rare,HL-LH,0.923684210526,3.0,-5.82052631579,78.5029890744,22.0,-4.89684210526,24.5104102247
4906,127,S16G1,89,0.056818181818181816,5,H,yng,gain,16,rare,HH-LL,0.709473684211,45.0,5.15789473684,18.882704597,41.0,5.86736842105,67.3562152134
4907,127,S16G2,42,0.0,0,H,yng,gain,16,rare,HL-LH,1.28526315789,24.0,4.83263157895,74.4423830138,40.0,6.11789473684,25.5788497217
4908,127,S16G3,55,0.037037037037037035,2,H,yng,loss,16,rare,HH-LL,1.29578947368,19.0,-6.1263157894,28.987012987,2.0,-4.8305263157,61.6334776335
4909,127,S16G4,57,0.05555555555555555,3,H,yng,loss,16,rare,HL-LH,0.909473684211,1.0,-5.93052631579,64.6493506494,16.0,-5.02105263158,11.5194805195
4910,127,S17G1,57,0.09259259259259259,5,H,yng,gain,17,rare,HH-LL,0.874736842105,25.0,5.10526315789,27.8499278499,34.0,5.98,79.1107070707
4911,127,S17G2,67,0.078125,5,H,yng,gain,17,rare,HL-LH,0.875789473684,24.0,5.00105263158,73.3725005154,33.0,5.87684210526,19.0871985158
4912,127,S17G3,36,0.05714285714285714,2,H,yng,loss,17,rare,HH-LL,0.840526315789,19.0,-5.93368421053,16.8831168831,14.0,-5.09315789474,61.0713254999
4913,127,S17G4,53,0.057692307692307696,3,H,yng,loss,17,rare,HL-LH,0.815789473684,2.0,-5.84736842105,76.5360824742,15.0,-5.03157894737,26.7546897547
4914,127,S18G1,56,0.05555555555555555,3,H,yng,gain,18,rare,HH-LL,1.15684210526,30.0,4.96842105263,18.882704597,41.0,6.12526315789,76.3265306122
4915,127,S18G2,87,0.023255813953488372,2,H,yng,gain,18,rare,HL-LH,0.901052631579,23.0,5.15263157895,62.8907441765,33.0,6.05368421053,14.693877551
4916,127,S18G3,67,0.06153846153846154,4,H,yng,loss,18,rare,HH-LL,1.11578947368,15.0,-6.1178947368,23.6866625438,7.0,-5.0021052631,77.5289631004
4917,127,S18G4,54,0.05555555555555555,3,H,yng,loss,18,rare,HL-LH,1.05052631579,3.0,-5.867368421,67.3562152134,20.0,-4.8168421052,12.7280972995
4918,127,S19G1,80,0.0641025641025641,5,H,yng,gain,19,rare,HH-LL,0.837894736842,31.0,5.15052631579,10.7217068646,23.0,5.98842105263,67.159554731
4919,127,S19G2,37,0.0,0,H,yng,gain,19,rare,HL-LH,0.897894736842,26.0,5.13684210526,60.1764584622,33.0,6.03473684211,10.2857142857
4920,127,S19G3,24,0.08333333333333333,2,H,yng,loss,19,rare,HH-LL,1.22210526316,11.0,-6.1568421052,29.6400742115,14.0,-4.9347368421,61.6173984745
4921,127,S19G4,80,0.038461538461538464,3,L,yng,loss,19,rare,HL-LH,1.15578947368,14.0,-6.0105263157,64.4794887652,20.0,-4.8547368421,15.6668728097
4922,127,S1G1,9,0.0,0,H,yng,gain,1,rare,HH-LL,0.832105263158,30.0,5.15789473684,19.3477633478,23.0,5.99,64.8091115234
4923,127,S1G2,14,0.07142857142857142,1,H,yng,gain,1,rare,HL-LH,1.02631578947,24.0,5.06842105263,77.8738691353,33.0,6.09473684211,17.9962894249
4924,127,S1G3,25,0.041666666666666664,1,H,yng,loss,1,rare,HH-LL,0.825263157895,16.0,-5.89263157895,19.3951762523,8.0,-5.06736842105,73.0018552876
4925,127,S1G4,28,0.03571428571428571,1,L,yng,loss,1,rare,HL-LH,1.06578947368,14.0,-6.1621052631,65.5852401567,16.0,-5.0963157894,11.5194805195
4926,127,S20G1,69,0.029411764705882353,2,H,yng,gain,20,rare,HH-LL,0.907894736842,31.0,5.02105263158,11.5194805195,29.0,5.92894736842,66.0467073427
4927,127,S20G2,94,0.03260869565217391,3,L,yng,gain,20,rare,HL-LH,1.14526315789,41.0,4.97894736842,63.1910946197,30.0,6.12421052632,28.8369408369
4928,127,S20G3,85,0.04819277108433735,4,L,yng,loss,20,rare,HH-LL,0.942105263158,19.0,-5.81052631579,15.7625231911,8.0,-4.86842105263,79.547309833
4929,127,S20G4,112,0.05454545454545454,6,H,yng,loss,20,rare,HL-LH,0.949473684211,14.0,-5.98947368421,63.9259946403,16.0,-5.04,23.957979798
4930,127,S21G1,62,0.04918032786885246,3,H,yng,gain,21,rare,HH-LL,1.08421052632,28.0,4.90526315789,26.5565862709,23.0,5.98947368421,63.9259946403
4931,127,S21G2,48,0.0425531914893617,2,L,yng,gain,21,rare,HL-LH,0.922105263158,24.0,5.15789473684,72.8264275407,36.0,6.08,16.5920428778
4932,127,S21G3,62,0.05,3,H,yng,loss,21,rare,HH-LL,1.22105263158,19.0,-6.047368421,14.693877551,7.0,-4.8263157894,74.788975384
4933,127,S21G4,42,0.047619047619047616,2,H,yng,loss,21,rare,HL-LH,1.06526315789,3.0,-6.1989473684,77.8035456607,21.0,-5.1336842105,29.576582148
4934,127,S2G1,27,0.0,0,H,yng,gain,2,rare,HH-LL,0.902105263158,31.0,5.04,23.957979798,26.0,5.94210526316,62.3879612451
4935,127,S2G2,18,0.05555555555555555,1,H,yng,gain,2,rare,HL-LH,0.778947368421,24.0,5.17684210526,76.6866625438,37.0,5.95578947368,23.1937744795
4936,127,S2G3,12,0.08333333333333333,1,H,yng,loss,2,rare,HH-LL,0.845263157895,19.0,-6.02210526316,16.8979591837,7.0,-5.17684210526,76.6866625438
4937,127,S2G4,16,0.06666666666666667,1,H,yng,loss,2,rare,HL-LH,0.91,0.0,-6.02,64.83,22.0,-5.11,24.74
4938,127,S3G1,23,0.043478260869565216,1,H,yng,gain,3,rare,HH-LL,0.927368421053,28.0,5.01842105263,29.693877551,23.0,5.94578947368,67.270459699
4939,127,S3G2,32,0.03125,1,H,yng,gain,3,rare,HL-LH,1.02105263158,27.0,4.96947368421,61.6334776335,33.0,5.99052631579,14.693877551
4940,127,S3G3,18,0.0,0,H,yng,loss,3,rare,HH-LL,1.15157894737,15.0,-5.96,10.7342815914,7.0,-4.8084210526,74.4423830138
4941,127,S3G4,17,0.11764705882352941,2,H,yng,loss,3,rare,HL-LH,1.07789473684,2.0,-5.9263157894,74.1430632859,20.0,-4.8484210526,15.6668728097
4942,127,S4G1,40,0.05128205128205128,2,H,yng,gain,4,rare,HH-LL,1.02105263158,30.0,4.81684210526,12.7280972995,27.0,5.83789473684,79.530818388
4943,127,S4G2,48,0.02127659574468085,1,L,yng,gain,4,rare,HL-LH,0.823157894737,27.0,5.13684210526,60.1937744795,37.0,5.96,18.9478787879
4944,127,S4G3,23,0.043478260869565216,1,L,yng,loss,4,rare,HH-LL,0.981052631579,10.0,-6.11789473684,25.5788497217,2.0,-5.13684210526,60.1937744795
4945,127,S4G4,38,0.05405405405405406,2,L,yng,loss,4,rare,HL-LH,1.07789473684,14.0,-5.907368421,68.1502782931,20.0,-4.8294736842,10.7689136261
4946,127,S5G1,63,0.03225806451612903,2,L,yng,gain,5,rare,HH-LL,1.13315789474,37.0,4.89684210526,24.5104102247,23.0,6.03,67.4916512059
4947,127,S5G2,44,0.023255813953488372,1,L,yng,gain,5,rare,HL-LH,0.737894736842,24.0,5.19578947368,77.5289631004,33.0,5.93368421053,16.8831168831
4948,127,S5G3,46,0.021739130434782608,1,H,yng,loss,5,rare,HH-LL,0.757368421053,11.0,-5.88631578947,27.3873428159,7.0,-5.12894736842,77.8738691353
4949,127,S5G4,82,0.037037037037037035,3,L,yng,loss,5,rare,HL-LH,0.824736842105,1.0,-5.81842105263,60.8423005566,20.0,-4.99368421053,16.9235209235
4950,127,S6G1,44,0.046511627906976744,2,H,yng,gain,6,rare,HH-LL,0.987894736842,31.0,5.09631578947,11.5194805195,23.0,6.08421052632,66.4897959184
4951,127,S6G2,24,0.041666666666666664,1,H,yng,gain,6,rare,HL-LH,0.908421052632,24.0,5.12315789474,77.5289631004,33.0,6.03157894737,13.5881261596
4952,127,S6G3,57,0.05357142857142857,3,H,yng,loss,6,rare,HH-LL,0.776315789474,16.0,-5.83947368421,22.9851576994,14.0,-5.06315789474,61.345289631
4953,127,S6G4,52,0.0196078431372549,1,H,yng,loss,6,rare,HL-LH,0.932631578947,2.0,-5.83789473684,79.530818388,17.0,-4.90526315789,26.5565862709
4954,127,S7G1,48,0.020833333333333332,1,L,yng,gain,7,rare,HH-LL,0.843684210526,38.0,5.17105263158,29.2504638219,27.0,6.01473684211,79.530818388
4955,127,S7G2,58,0.017543859649122806,1,H,yng,gain,7,rare,HL-LH,1.03526315789,24.0,4.97789473684,74.4423830138,37.0,6.01315789474,21.6810966811
4956,127,S7G3,37,0.02702702702702703,1,H,yng,loss,7,rare,HH-LL,0.987368421053,9.0,-6.15789473684,29.9525870954,7.0,-5.17052631579,76.4021851165
4957,127,S7G4,52,0.0392156862745098,2,H,yng,loss,7,rare,HL-LH,0.869473684211,2.0,-5.96421052632,79.530818388,10.0,-5.09473684211,10.8998144712
4958,127,S8G1,64,0.031746031746031744,2,H,yng,gain,8,rare,HH-LL,1.08842105263,37.0,4.87052631579,23.8014842301,29.0,5.95894736842,60.0463821892
4959,127,S8G2,48,0.0425531914893617,2,H,yng,gain,8,rare,HL-LH,1.20736842105,24.0,4.91052631579,73.6427540713,35.0,6.11789473684,23.6866625438
