"subject" "problem" "trial" "option" "outcome" "lastsample"
"2465" 40 5 21 0 0 0
"2466" 40 5 22 0 0 0
"2467" 40 5 23 0 0 0
"2468" 40 5 24 0 32 0
"2469" 40 5 25 0 0 0
"2470" 40 5 26 0 0 0
"2471" 40 5 27 0 0 1
"2472" 41 5 1 0 0 0
"2473" 41 5 2 0 0 0
"2474" 41 5 3 0 0 0
"2475" 41 5 4 1 3 0
"2476" 41 5 5 1 3 0
"2477" 41 5 6 1 3 1
"2478" 42 5 1 1 3 0
"2479" 42 5 2 1 3 0
"2480" 42 5 3 1 3 0
"2481" 42 5 4 1 3 0
"2482" 42 5 5 1 3 0
"2483" 42 5 6 1 3 0
"2484" 42 5 7 0 0 0
"2485" 42 5 8 0 0 0
"2486" 42 5 9 0 0 0
"2487" 42 5 10 0 0 0
"2488" 42 5 11 0 0 0
"2489" 42 5 12 0 0 1
"2490" 43 5 1 0 32 0
"2491" 43 5 2 0 0 0
"2492" 43 5 3 0 0 0
"2493" 43 5 4 0 0 0
"2494" 43 5 5 0 0 0
"2495" 43 5 6 0 0 0
"2496" 43 5 7 0 0 0
"2497" 43 5 8 0 0 0
"2498" 43 5 9 0 0 0
"2499" 43 5 10 1 3 0
"2500" 43 5 11 1 3 0
"2501" 43 5 12 1 3 0
"2502" 43 5 13 1 3 0
"2503" 43 5 14 1 3 0
"2504" 43 5 15 1 3 0
"2505" 43 5 16 1 3 0
"2506" 43 5 17 1 3 0
"2507" 43 5 18 1 3 0
"2508" 43 5 19 1 3 0
"2509" 43 5 20 1 3 1
"2510" 44 5 1 0 0 0
"2511" 44 5 2 1 3 1
"2512" 45 5 1 1 3 0
"2513" 45 5 2 1 3 0
"2514" 45 5 3 1 3 0
"2515" 45 5 4 0 0 0
"2516" 45 5 5 0 32 0
"2517" 45 5 6 0 0 0
"2518" 45 5 7 0 0 0
"2519" 45 5 8 0 0 0
"2520" 45 5 9 0 32 0
"2521" 45 5 10 1 3 0
"2522" 45 5 11 1 3 0
"2523" 45 5 12 0 0 0
"2524" 45 5 13 0 0 0
"2525" 45 5 14 0 0 0
"2526" 45 5 15 0 0 0
"2527" 45 5 16 0 0 0
"2528" 45 5 17 0 0 1
"2529" 46 5 1 0 0 0
"2530" 46 5 2 1 3 1
"2531" 47 5 1 1 3 0
"2532" 47 5 2 1 3 0
"2533" 47 5 3 1 3 0
"2534" 47 5 4 1 3 0
"2535" 47 5 5 0 0 0
"2536" 47 5 6 0 0 0
"2537" 47 5 7 0 0 0
"2538" 47 5 8 0 0 0
"2539" 47 5 9 0 32 0
"2540" 47 5 10 0 0 0
"2541" 47 5 11 0 0 0
"2542" 47 5 12 0 0 0
"2543" 47 5 13 0 0 0
"2544" 47 5 14 0 0 0
"2545" 47 5 15 0 0 0
"2546" 47 5 16 0 0 0
"2547" 47 5 17 0 0 0
"2548" 47 5 18 1 3 0
"2549" 47 5 19 1 3 0
"2550" 47 5 20 1 3 0
"2551" 47 5 21 1 3 0
"2552" 47 5 22 1 3 0
"2553" 47 5 23 1 3 0
"2554" 47 5 24 0 0 0
"2555" 47 5 25 0 0 0
"2556" 47 5 26 0 0 0
"2557" 47 5 27 0 0 0
"2558" 47 5 28 0 0 0
"2559" 47 5 29 0 0 0
"2560" 47 5 30 0 32 0
"2561" 47 5 31 1 3 0
"2562" 47 5 32 0 0 0
"2563" 47 5 33 0 32 0
"2564" 47 5 34 1 3 0
"2565" 47 5 35 0 0 0
"2566" 47 5 36 0 0 0
"2567" 47 5 37 0 0 0
"2568" 47 5 38 0 0 0
"2569" 47 5 39 0 0 0
"2570" 47 5 40 0 0 1
"2571" 48 5 1 0 0 0
"2572" 48 5 2 0 0 0
"2573" 48 5 3 0 0 0
"2574" 48 5 4 0 0 0
"2575" 48 5 5 0 0 0
"2576" 48 5 6 0 0 0
"2577" 48 5 7 0 0 0
"2578" 48 5 8 1 3 0
"2579" 48 5 9 1 3 0
"2580" 48 5 10 1 3 1
"2581" 49 5 1 1 3 0
"2582" 49 5 2 0 0 0
"2583" 49 5 3 1 3 0
"2584" 49 5 4 1 3 0
"2585" 49 5 5 1 3 0
"2586" 49 5 6 1 3 0
"2587" 49 5 7 0 0 0
"2588" 49 5 8 0 0 0
"2589" 49 5 9 0 0 0
"2590" 49 5 10 0 0 0
"2591" 49 5 11 0 0 0
"2592" 49 5 12 0 0 0
"2593" 49 5 13 0 0 0
"2594" 49 5 14 0 0 1
"2595" 50 5 1 1 3 0
"2596" 50 5 2 1 3 0
"2597" 50 5 3 0 0 0
"2598" 50 5 4 1 3 0
"2599" 50 5 5 1 3 0
"2600" 50 5 6 1 3 0
"2601" 50 5 7 0 0 0
"2602" 50 5 8 0 0 0
"2603" 50 5 9 0 0 0
"2604" 50 5 10 0 0 0
"2605" 50 5 11 0 32 0
"2606" 50 5 12 0 0 0
"2607" 50 5 13 0 0 0
"2608" 50 5 14 0 0 0
"2609" 50 5 15 0 0 0
"2610" 50 5 16 0 0 0
"2611" 50 5 17 0 0 0
"2612" 50 5 18 0 0 0
"2613" 50 5 19 0 0 0
"2614" 50 5 20 0 0 0
"2615" 50 5 21 0 0 0
"2616" 50 5 22 0 0 0
"2617" 50 5 23 0 0 0
"2618" 50 5 24 0 0 0
"2619" 50 5 25 0 0 0
"2620" 50 5 26 1 3 0
"2621" 50 5 27 1 3 0
"2622" 50 5 28 1 3 0
"2623" 50 5 29 1 3 0
"2624" 50 5 30 0 0 0
"2625" 50 5 31 0 0 0
"2626" 50 5 32 0 0 0
"2627" 50 5 33 1 3 0
"2628" 50 5 34 1 3 1
"2629" 26 6 1 0 0 0
"2630" 26 6 2 0 0 0
"2631" 26 6 3 0 0 0
"2632" 26 6 4 0 0 0
"2633" 26 6 5 0 0 0
"2634" 26 6 6 1 0 0
"2635" 26 6 7 1 3 0
"2636" 26 6 8 1 0 0
"2637" 26 6 9 1 3 0
"2638" 26 6 10 1 0 0
"2639" 26 6 11 1 3 0
"2640" 26 6 12 1 0 0
"2641" 26 6 13 0 0 0
"2642" 26 6 14 0 0 0
"2643" 26 6 15 0 0 0
"2644" 26 6 16 0 0 0
"2645" 26 6 17 0 0 0
"2646" 26 6 18 0 0 0
"2647" 26 6 19 0 0 0
"2648" 26 6 20 0 0 0
"2649" 26 6 21 0 0 0
"2650" 26 6 22 0 0 0
"2651" 26 6 23 0 0 0
"2652" 26 6 24 0 0 0
"2653" 26 6 25 0 0 0
"2654" 26 6 26 0 0 0
"2655" 26 6 27 0 0 0
"2656" 26 6 28 0 0 0
"2657" 26 6 29 0 0 0
"2658" 26 6 30 1 0 0
"2659" 26 6 31 1 3 0
"2660" 26 6 32 1 0 0
"2661" 26 6 33 1 3 0
"2662" 26 6 34 1 0 0
"2663" 26 6 35 1 0 0
"2664" 26 6 36 1 0 0
"2665" 26 6 37 1 0 0
"2666" 26 6 38 1 3 1
"2667" 27 6 1 0 0 0
"2668" 27 6 2 0 0 0
"2669" 27 6 3 0 0 0
"2670" 27 6 4 0 0 0
"2671" 27 6 5 0 0 0
"2672" 27 6 6 1 0 0
"2673" 27 6 7 1 3 0
"2674" 27 6 8 1 3 0
"2675" 27 6 9 1 0 1
"2676" 28 6 1 0 0 0
"2677" 28 6 2 0 0 0
"2678" 28 6 3 0 0 0
"2679" 28 6 4 1 0 0
"2680" 28 6 5 1 0 0
"2681" 28 6 6 1 0 0
"2682" 28 6 7 1 3 0
"2683" 28 6 8 0 0 0
"2684" 28 6 9 0 0 0
"2685" 28 6 10 0 0 0
"2686" 28 6 11 0 0 0
"2687" 28 6 12 0 0 1
"2688" 29 6 1 0 0 0
"2689" 29 6 2 1 0 0
"2690" 29 6 3 0 0 0
"2691" 29 6 4 1 3 1
"2692" 30 6 1 0 0 0
"2693" 30 6 2 1 0 0
"2694" 30 6 3 1 0 0
"2695" 30 6 4 0 0 0
"2696" 30 6 5 1 3 0
"2697" 30 6 6 0 32 0
"2698" 30 6 7 1 0 0
"2699" 30 6 8 0 0 0
"2700" 30 6 9 0 0 0
"2701" 30 6 10 1 0 0
"2702" 30 6 11 0 0 0
"2703" 30 6 12 1 0 0
"2704" 30 6 13 0 0 0
"2705" 30 6 14 0 0 0
"2706" 30 6 15 0 0 0
"2707" 30 6 16 0 0 0
"2708" 30 6 17 0 0 0
"2709" 30 6 18 0 0 0
"2710" 30 6 19 0 0 0
"2711" 30 6 20 0 0 0
"2712" 30 6 21 1 0 0
"2713" 30 6 22 1 3 0
"2714" 30 6 23 1 3 0
"2715" 30 6 24 1 0 0
"2716" 30 6 25 1 0 0
"2717" 30 6 26 1 0 0
"2718" 30 6 27 1 0 0
"2719" 30 6 28 0 0 0
"2720" 30 6 29 1 0 0
"2721" 30 6 30 0 0 0
"2722" 30 6 31 1 3 0
"2723" 30 6 32 1 0 0
"2724" 30 6 33 0 0 0
"2725" 30 6 34 0 0 0
"2726" 30 6 35 0 0 0
"2727" 30 6 36 0 0 0
"2728" 30 6 37 0 0 0
"2729" 30 6 38 0 0 0
"2730" 30 6 39 1 0 0
"2731" 30 6 40 1 0 0
"2732" 30 6 41 1 0 0
"2733" 30 6 42 1 0 0
"2734" 30 6 43 0 0 0
"2735" 30 6 44 0 0 0
"2736" 30 6 45 0 0 0
"2737" 30 6 46 0 0 0
"2738" 30 6 47 1 0 0
"2739" 30 6 48 1 0 0
"2740" 30 6 49 1 3 1
"2741" 31 6 1 1 0 0
"2742" 31 6 2 0 0 0
"2743" 31 6 3 1 0 0
"2744" 31 6 4 0 0 0
"2745" 31 6 5 1 0 0
"2746" 31 6 6 0 0 0
"2747" 31 6 7 1 0 0
"2748" 31 6 8 0 0 0
"2749" 31 6 9 1 0 0
"2750" 31 6 10 0 0 1
"2751" 32 6 1 0 0 0
"2752" 32 6 2 0 0 0
"2753" 32 6 3 0 0 0
"2754" 32 6 4 0 32 0
"2755" 32 6 5 0 0 0
"2756" 32 6 6 0 0 0
"2757" 32 6 7 0 0 0
"2758" 32 6 8 0 0 0
"2759" 32 6 9 0 0 0
"2760" 32 6 10 0 0 0
"2761" 32 6 11 0 0 0
"2762" 32 6 12 0 0 0
"2763" 32 6 13 0 0 0
"2764" 32 6 14 0 0 0
"2765" 32 6 15 1 0 0
"2766" 32 6 16 1 0 0
"2767" 32 6 17 1 0 0
"2768" 32 6 18 1 0 0
"2769" 32 6 19 1 0 0
"2770" 32 6 20 1 0 0
"2771" 32 6 21 1 0 0
"2772" 32 6 22 1 3 0
"2773" 32 6 23 1 0 0
"2774" 32 6 24 1 0 0
"2775" 32 6 25 1 3 0
"2776" 32 6 26 1 0 0
"2777" 32 6 27 1 0 0
"2778" 32 6 28 1 0 0
"2779" 32 6 29 1 3 0
"2780" 32 6 30 1 0 0
"2781" 32 6 31 1 0 0
"2782" 32 6 32 1 3 0
"2783" 32 6 33 1 0 0
"2784" 32 6 34 1 0 0
"2785" 32 6 35 1 3 0
"2786" 32 6 36 0 0 0
"2787" 32 6 37 0 0 0
"2788" 32 6 38 0 0 0
"2789" 32 6 39 0 0 0
"2790" 32 6 40 0 0 0
"2791" 32 6 41 0 0 0
"2792" 32 6 42 0 0 0
"2793" 32 6 43 0 0 0
"2794" 32 6 44 0 0 0
"2795" 32 6 45 0 0 1
"2796" 33 6 1 0 0 0
"2797" 33 6 2 1 0 0
"2798" 33 6 3 0 0 0
"2799" 33 6 4 0 0 0
"2800" 33 6 5 0 0 0
"2801" 33 6 6 1 0 0
"2802" 33 6 7 1 0 0
"2803" 33 6 8 0 0 0
"2804" 33 6 9 1 3 1
"2805" 34 6 1 1 3 0
"2806" 34 6 2 1 0 0
"2807" 34 6 3 1 0 0
"2808" 34 6 4 1 0 0
"2809" 34 6 5 1 0 0
"2810" 34 6 6 1 0 0
"2811" 34 6 7 0 0 0
"2812" 34 6 8 0 0 0
"2813" 34 6 9 0 0 0
"2814" 34 6 10 0 0 0
"2815" 34 6 11 0 0 0
"2816" 34 6 12 0 0 0
"2817" 34 6 13 0 0 0
"2818" 34 6 14 1 0 0
"2819" 34 6 15 1 3 0
"2820" 34 6 16 1 0 0
"2821" 34 6 17 1 0 0
"2822" 34 6 18 1 0 1
"2823" 35 6 1 1 3 0
"2824" 35 6 2 0 0 0
"2825" 35 6 3 1 0 0
"2826" 35 6 4 0 0 0
"2827" 35 6 5 1 0 0
"2828" 35 6 6 0 0 0
"2829" 35 6 7 1 0 0
"2830" 35 6 8 0 0 0
"2831" 35 6 9 1 0 0
"2832" 35 6 10 0 0 0
"2833" 35 6 11 1 0 0
"2834" 35 6 12 0 0 0
"2835" 35 6 13 1 3 0
"2836" 35 6 14 0 0 0
"2837" 35 6 15 1 3 1
"2838" 36 6 1 0 0 0
"2839" 36 6 2 1 0 0
"2840" 36 6 3 0 0 0
"2841" 36 6 4 0 0 0
"2842" 36 6 5 1 0 0
"2843" 36 6 6 1 0 0
"2844" 36 6 7 0 32 0
"2845" 36 6 8 1 0 0
"2846" 36 6 9 0 0 0
"2847" 36 6 10 1 3 0
"2848" 36 6 11 0 0 0
"2849" 36 6 12 1 0 0
"2850" 36 6 13 0 0 0
"2851" 36 6 14 1 0 0
"2852" 36 6 15 0 0 0
"2853" 36 6 16 1 0 0
"2854" 36 6 17 1 0 0
"2855" 36 6 18 0 0 0
"2856" 36 6 19 1 0 0
"2857" 36 6 20 0 0 0
"2858" 36 6 21 1 3 0
"2859" 36 6 22 0 0 0
"2860" 36 6 23 0 0 0
"2861" 36 6 24 1 3 0
"2862" 36 6 25 0 0 0
"2863" 36 6 26 1 0 0
"2864" 36 6 27 1 0 0
"2865" 36 6 28 0 0 0
"2866" 36 6 29 1 0 0
"2867" 36 6 30 1 0 0
"2868" 36 6 31 0 0 0
"2869" 36 6 32 1 3 0
"2870" 36 6 33 0 0 0
"2871" 36 6 34 1 0 0
"2872" 36 6 35 0 0 0
"2873" 36 6 36 1 0 0
"2874" 36 6 37 1 0 0
"2875" 36 6 38 0 0 0
"2876" 36 6 39 1 0 0
"2877" 36 6 40 1 0 0
"2878" 36 6 41 0 0 0
"2879" 36 6 42 1 0 0
"2880" 36 6 43 0 0 0
"2881" 36 6 44 1 0 0
"2882" 36 6 45 0 0 0
"2883" 36 6 46 1 0 0
"2884" 36 6 47 0 0 0
"2885" 36 6 48 1 0 0
"2886" 36 6 49 0 0 0
"2887" 36 6 50 1 0 0
"2888" 36 6 51 0 0 0
"2889" 36 6 52 1 3 0
"2890" 36 6 53 0 0 1
"2891" 37 6 1 0 0 0
"2892" 37 6 2 0 0 0
"2893" 37 6 3 0 0 0
"2894" 37 6 4 0 0 0
"2895" 37 6 5 0 0 0
"2896" 37 6 6 0 0 0
"2897" 37 6 7 1 0 0
"2898" 37 6 8 1 3 1
"2899" 38 6 1 1 0 0
"2900" 38 6 2 1 3 0
"2901" 38 6 3 1 0 0
"2902" 38 6 4 1 0 0
"2903" 38 6 5 1 0 0
"2904" 38 6 6 1 0 0
"2905" 38 6 7 1 3 0
"2906" 38 6 8 1 3 0
"2907" 38 6 9 1 0 0
"2908" 38 6 10 1 0 0
"2909" 38 6 11 1 0 0
"2910" 38 6 12 1 0 0
"2911" 38 6 13 1 0 0
"2912" 38 6 14 1 0 0
"2913" 38 6 15 1 0 0
"2914" 38 6 16 1 0 0
"2915" 38 6 17 1 3 0
"2916" 38 6 18 0 0 0
"2917" 38 6 19 0 0 0
"2918" 38 6 20 0 0 0
"2919" 38 6 21 0 0 0
"2920" 38 6 22 0 0 0
"2921" 38 6 23 0 0 0
"2922" 38 6 24 0 0 0
"2923" 38 6 25 0 0 0
"2924" 38 6 26 0 0 0
"2925" 38 6 27 0 0 0
"2926" 38 6 28 0 0 0
"2927" 38 6 29 0 0 0
"2928" 38 6 30 0 32 0
"2929" 38 6 31 0 0 0
"2930" 38 6 32 0 0 0
"2931" 38 6 33 0 0 0
"2932" 38 6 34 0 0 0
"2933" 38 6 35 0 0 0
"2934" 38 6 36 0 0 0
"2935" 38 6 37 0 0 0
"2936" 38 6 38 0 0 0
"2937" 38 6 39 0 0 0
"2938" 38 6 40 0 0 0
"2939" 38 6 41 0 0 1
"2940" 39 6 1 1 0 0
"2941" 39 6 2 1 0 0
"2942" 39 6 3 1 0 0
"2943" 39 6 4 1 0 0
"2944" 39 6 5 1 0 0
"2945" 39 6 6 0 0 0
"2946" 39 6 7 0 0 0
"2947" 39 6 8 0 0 0
"2948" 39 6 9 0 0 0
"2949" 39 6 10 0 0 0
"2950" 39 6 11 0 0 0
"2951" 39 6 12 1 0 0
"2952" 39 6 13 1 0 0
"2953" 39 6 14 1 0 0
"2954" 39 6 15 0 0 0
"2955" 39 6 16 0 0 1
"2956" 40 6 1 1 0 0
"2957" 40 6 2 1 0 0
"2958" 40 6 3 1 0 0
"2959" 40 6 4 1 3 0
"2960" 40 6 5 1 3 0
"2961" 40 6 6 1 3 0
"2962" 40 6 7 1 3 0
"2963" 40 6 8 1 0 0
"2964" 40 6 9 1 0 0
"2965" 40 6 10 0 0 0
"2966" 40 6 11 0 0 0
"2967" 40 6 12 0 0 0
"2968" 40 6 13 0 0 0
"2969" 40 6 14 0 0 0
"2970" 40 6 15 0 0 0
"2971" 40 6 16 0 0 1
"2972" 41 6 1 0 0 0
"2973" 41 6 2 0 0 0
"2974" 41 6 3 0 0 0
"2975" 41 6 4 0 0 0
"2976" 41 6 5 1 0 0
"2977" 41 6 6 1 0 0
"2978" 41 6 7 1 0 0
"2979" 41 6 8 1 3 0
"2980" 41 6 9 0 0 0
"2981" 41 6 10 0 0 0
"2982" 41 6 11 0 0 0
"2983" 41 6 12 0 0 0
"2984" 41 6 13 1 0 0
"2985" 41 6 14 1 0 0
"2986" 41 6 15 1 0 0
"2987" 41 6 16 1 0 0
"2988" 41 6 17 1 0 0
"2989" 41 6 18 1 0 0
"2990" 41 6 19 1 0 0
"2991" 41 6 20 1 0 0
"2992" 41 6 21 1 0 0
"2993" 41 6 22 1 0 0
"2994" 41 6 23 1 0 0
"2995" 41 6 24 0 0 0
"2996" 41 6 25 0 0 0
"2997" 41 6 26 0 0 0
"2998" 41 6 27 0 0 0
"2999" 41 6 28 1 0 0
"3000" 41 6 29 1 0 0
"3001" 41 6 30 1 0 0
"3002" 41 6 31 1 3 1
"3003" 42 6 1 1 0 0
"3004" 42 6 2 1 3 0
"3005" 42 6 3 1 0 0
"3006" 42 6 4 1 0 0
"3007" 42 6 5 1 0 0
"3008" 42 6 6 1 0 0
"3009" 42 6 7 1 0 0
"3010" 42 6 8 1 0 0
"3011" 42 6 9 0 0 0
"3012" 42 6 10 0 0 0
"3013" 42 6 11 0 0 0
"3014" 42 6 12 0 0 0
"3015" 42 6 13 0 0 0
"3016" 42 6 14 0 0 0
"3017" 42 6 15 0 0 0
"3018" 42 6 16 0 0 0
"3019" 42 6 17 0 0 1
"3020" 43 6 1 0 0 0
"3021" 43 6 2 0 0 0
"3022" 43 6 3 0 0 0
"3023" 43 6 4 0 32 0
"3024" 43 6 5 0 0 0
"3025" 43 6 6 0 0 0
"3026" 43 6 7 1 0 0
"3027" 43 6 8 1 0 1
"3028" 44 6 1 1 0 0
"3029" 44 6 2 0 0 1
"3030" 45 6 1 0 0 0
"3031" 45 6 2 0 0 0
"3032" 45 6 3 0 0 0
"3033" 45 6 4 0 0 0
"3034" 45 6 5 0 0 0
"3035" 45 6 6 0 0 0
"3036" 45 6 7 1 0 0
"3037" 45 6 8 1 0 0
"3038" 45 6 9 1 3 0
"3039" 45 6 10 1 0 0
"3040" 45 6 11 1 0 0
"3041" 45 6 12 1 0 0
"3042" 45 6 13 1 0 0
"3043" 45 6 14 1 3 0
"3044" 45 6 15 1 0 0
"3045" 45 6 16 1 3 0
"3046" 45 6 17 1 0 0
"3047" 45 6 18 1 0 0
"3048" 45 6 19 1 3 0
"3049" 45 6 20 1 0 0
"3050" 45 6 21 0 0 0
"3051" 45 6 22 0 0 0
"3052" 45 6 23 0 0 0
"3053" 45 6 24 1 3 0
"3054" 45 6 25 1 0 0
"3055" 45 6 26 1 0 0
"3056" 45 6 27 0 0 0
"3057" 45 6 28 0 0 0
"3058" 45 6 29 1 0 0
"3059" 45 6 30 1 0 0
"3060" 45 6 31 1 3 1
"3061" 46 6 1 1 0 0
"3062" 46 6 2 0 0 0
"3063" 46 6 3 0 0 1
"3064" 47 6 1 1 3 0
"3065" 47 6 2 0 0 0
"3066" 47 6 3 1 0 0
"3067" 47 6 4 0 0 0
"3068" 47 6 5 1 0 0
"3069" 47 6 6 0 0 0
"3070" 47 6 7 1 0 0
"3071" 47 6 8 0 0 0
"3072" 47 6 9 1 0 0
"3073" 47 6 10 0 0 0
"3074" 47 6 11 1 3 1
"3075" 48 6 1 0 32 0
"3076" 48 6 2 0 0 0
"3077" 48 6 3 0 0 0
"3078" 48 6 4 0 0 0
"3079" 48 6 5 0 0 0
"3080" 48 6 6 0 0 0
"3081" 48 6 7 0 0 0
"3082" 48 6 8 0 0 0
"3083" 48 6 9 1 3 0
"3084" 48 6 10 1 0 0
"3085" 48 6 11 1 3 0
"3086" 48 6 12 1 3 0
"3087" 48 6 13 1 0 0
"3088" 48 6 14 1 0 0
"3089" 48 6 15 1 0 0
"3090" 48 6 16 1 3 0
"3091" 48 6 17 0 0 1
"3092" 49 6 1 0 0 0
"3093" 49 6 2 0 0 0
"3094" 49 6 3 0 0 0
"3095" 49 6 4 0 0 0
"3096" 49 6 5 0 0 0
"3097" 49 6 6 1 0 0
"3098" 49 6 7 1 3 0
"3099" 49 6 8 1 0 0
"3100" 49 6 9 1 0 0
"3101" 49 6 10 1 0 0
"3102" 49 6 11 1 0 0
"3103" 49 6 12 1 0 0
"3104" 49 6 13 1 0 0
"3105" 49 6 14 0 0 0
"3106" 49 6 15 0 0 0
"3107" 49 6 16 0 0 0
"3108" 49 6 17 0 0 0
"3109" 49 6 18 0 0 0
"3110" 49 6 19 0 0 0
"3111" 49 6 20 0 0 1
"3112" 50 6 1 1 0 0
"3113" 50 6 2 1 0 0
"3114" 50 6 3 1 3 0
"3115" 50 6 4 0 0 0
"3116" 50 6 5 1 0 0
"3117" 50 6 6 1 3 0
"3118" 50 6 7 1 0 0
"3119" 50 6 8 1 3 0
"3120" 50 6 9 0 0 0
"3121" 50 6 10 0 0 0
"3122" 50 6 11 0 0 0
"3123" 50 6 12 0 0 0
"3124" 50 6 13 1 3 0
"3125" 50 6 14 1 0 0
"3126" 50 6 15 1 0 0
"3127" 50 6 16 1 3 0
"3128" 50 6 17 1 0 0
"3129" 50 6 18 1 0 0
"3130" 50 6 19 1 0 0
"3131" 50 6 20 1 0 0
"3132" 50 6 21 1 0 0
"3133" 50 6 22 1 0 0
"3134" 50 6 23 1 0 0
"3135" 50 6 24 0 0 0
"3136" 50 6 25 0 0 1
