"subject" "problem" "trial" "option" "outcome"
"803" 12 1 9 1 3
"804" 12 1 10 0 4
"805" 12 1 11 0 4
"806" 12 1 12 0 4
"807" 12 2 1 1 0
"808" 12 2 2 1 0
"809" 12 2 3 1 0
"810" 12 2 4 1 0
"811" 12 2 5 1 0
"812" 12 2 6 1 0
"813" 12 2 7 1 0
"814" 12 2 8 1 0
"815" 12 2 9 1 3
"816" 12 2 10 1 0
"817" 12 2 11 1 3
"818" 12 2 12 1 3
"819" 12 2 13 1 0
"820" 12 2 14 1 3
"821" 12 2 15 1 0
"822" 12 2 16 1 3
"823" 12 2 17 1 0
"824" 12 2 18 0 0
"825" 12 2 19 0 0
"826" 12 2 20 0 0
"827" 12 2 21 0 4
"828" 12 2 22 0 4
"829" 12 2 23 0 0
"830" 12 2 24 0 4
"831" 13 3 1 0 -3
"832" 13 3 2 0 -3
"833" 13 3 3 0 -3
"834" 13 3 4 0 -3
"835" 13 3 5 1 0
"836" 13 3 6 1 -32
"837" 13 3 7 1 0
"838" 13 3 8 1 -32
"839" 13 3 9 1 0
"840" 13 3 10 1 0
"841" 13 6 1 0 0
"842" 13 6 2 0 0
"843" 13 6 3 0 0
"844" 13 6 4 0 0
"845" 13 6 5 0 0
"846" 13 6 6 1 3
"847" 13 6 7 1 0
"848" 13 6 8 1 0
"849" 13 6 9 1 0
"850" 13 6 10 1 0
"851" 13 6 11 1 0
"852" 13 6 12 1 0
"853" 13 6 13 1 0
"854" 13 1 1 1 3
"855" 13 1 2 1 3
"856" 13 1 3 1 3
"857" 13 1 4 1 3
"858" 13 1 5 1 3
"859" 13 1 6 1 3
"860" 13 1 7 0 0
"861" 13 1 8 0 0
"862" 13 4 1 0 -3
"863" 13 4 2 0 -3
"864" 13 4 3 0 -3
"865" 13 4 4 0 -3
"866" 13 4 5 1 -4
"867" 13 4 6 1 -4
"868" 13 4 7 1 -4
"869" 13 4 8 1 -4
"870" 13 4 9 1 -4
"871" 13 5 1 0 0
"872" 13 5 2 0 32
"873" 13 5 3 0 0
"874" 13 5 4 0 0
"875" 13 5 5 0 0
"876" 13 5 6 0 0
"877" 13 5 7 0 0
"878" 13 5 8 0 0
"879" 13 5 9 0 0
"880" 13 5 10 1 3
"881" 13 5 11 1 3
"882" 13 5 12 1 3
"883" 13 5 13 1 3
"884" 14 4 1 1 -4
"885" 14 4 2 0 -3
"886" 14 4 3 1 -4
"887" 14 4 4 0 -3
"888" 14 4 5 1 0
"889" 14 4 6 0 -3
"890" 14 4 7 1 -4
"891" 14 4 8 1 -4
"892" 14 4 9 1 -4
"893" 14 4 10 1 -4
"894" 14 4 11 1 0
"895" 14 4 12 0 -3
"896" 14 4 13 0 -3
"897" 14 4 14 0 -3
"898" 14 4 15 1 0
"899" 14 4 16 1 -4
"900" 14 4 17 0 -3
"901" 14 4 18 0 -3
"902" 14 4 19 0 -3
"903" 14 1 1 0 4
"904" 14 1 2 0 4
"905" 14 1 3 0 4
"906" 14 1 4 1 3
"907" 14 1 5 1 3
"908" 14 1 6 1 3
"909" 14 6 1 1 3
"910" 14 6 2 1 0
"911" 14 6 3 1 0
"912" 14 6 4 1 0
"913" 14 6 5 1 0
"914" 14 6 6 1 0
"915" 14 6 7 0 0
"916" 14 6 8 0 0
"917" 14 6 9 0 0
"918" 14 6 10 0 0
"919" 14 6 11 0 0
"920" 14 6 12 0 0
"921" 14 6 13 0 0
"922" 14 6 14 0 0
"923" 14 6 15 0 0
"924" 14 6 16 0 0
"925" 14 6 17 0 0
"926" 14 6 18 0 0
"927" 14 6 19 0 0
"928" 14 6 20 0 0
"929" 14 6 21 0 0
"930" 14 6 22 1 0
"931" 14 6 23 1 0
"932" 14 6 24 1 0
"933" 14 6 25 1 0
"934" 14 6 26 1 0
"935" 14 6 27 1 0
"936" 14 6 28 1 0
"937" 14 6 29 1 3
"938" 14 6 30 1 3
"939" 14 6 31 1 3
"940" 14 6 32 0 0
"941" 14 5 1 1 3
"942" 14 5 2 0 32
"943" 14 5 3 0 0
"944" 14 5 4 0 0
"945" 14 5 5 1 3
"946" 14 5 6 1 3
"947" 14 5 7 1 3
"948" 14 5 8 1 3
"949" 14 5 9 1 3
"950" 14 5 10 1 3
"951" 14 5 11 1 3
"952" 14 5 12 1 3
"953" 14 5 13 1 3
"954" 14 5 14 1 3
"955" 14 5 15 0 0
"956" 14 5 16 0 0
"957" 14 5 17 0 0
"958" 14 5 18 0 0
"959" 14 5 19 0 0
"960" 14 5 20 0 0
"961" 14 5 21 0 0
"962" 14 5 22 0 0
"963" 14 5 23 0 0
"964" 14 5 24 0 32
"965" 14 5 25 1 3
"966" 14 5 26 1 3
"967" 14 5 27 1 3
"968" 14 2 1 1 0
"969" 14 2 2 1 0
"970" 14 2 3 0 0
"971" 14 2 4 0 4
"972" 14 2 5 0 0
"973" 14 2 6 0 0
"974" 14 2 7 0 0
"975" 14 2 8 0 0
"976" 14 2 9 0 0
"977" 14 2 10 0 0
"978" 14 2 11 0 4
"979" 14 2 12 0 0
